,NU_ANO,CO_CURSO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO
157779,2017,49071,1075,4,10022,4006,1,2507507,25,2
157780,2017,49071,1075,4,10022,4006,1,2507507,25,2
157781,2017,49071,1075,4,10022,4006,1,2507507,25,2
157782,2017,49071,1075,4,10022,4006,1,2507507,25,2
157783,2017,49071,1075,4,10022,4006,1,2507507,25,2
183877,2017,64664,1334,4,10020,4006,1,2504009,25,2
183878,2017,64664,1334,4,10020,4006,1,2504009,25,2
183879,2017,64664,1334,4,10020,4006,1,2504009,25,2
183880,2017,64664,1334,4,10020,4006,1,2504009,25,2
183881,2017,64664,1334,4,10020,4006,1,2504009,25,2
183882,2017,64664,1334,4,10020,4006,1,2504009,25,2
183883,2017,64664,1334,4,10020,4006,1,2504009,25,2
183884,2017,64664,1334,4,10020,4006,1,2504009,25,2
183885,2017,64664,1334,4,10020,4006,1,2504009,25,2
183886,2017,64664,1334,4,10020,4006,1,2504009,25,2
183887,2017,64664,1334,4,10020,4006,1,2504009,25,2
183888,2017,64664,1334,4,10020,4006,1,2504009,25,2
183889,2017,64664,1334,4,10020,4006,1,2504009,25,2
183890,2017,64664,1334,4,10020,4006,1,2504009,25,2
183891,2017,64664,1334,4,10020,4006,1,2504009,25,2
183892,2017,64664,1334,4,10020,4006,1,2504009,25,2
183893,2017,64664,1334,4,10020,4006,1,2504009,25,2
183894,2017,64664,1334,4,10020,4006,1,2504009,25,2
183895,2017,64664,1334,4,10020,4006,1,2504009,25,2
183896,2017,64664,1334,4,10020,4006,1,2504009,25,2
183897,2017,64664,1334,4,10020,4006,1,2504009,25,2
183898,2017,64664,1334,4,10020,4006,1,2504009,25,2
183899,2017,64664,1334,4,10020,4006,1,2504009,25,2
183900,2017,64664,1334,4,10020,4006,1,2504009,25,2
183901,2017,64664,1334,4,10020,4006,1,2504009,25,2
183902,2017,64664,1334,4,10020,4006,1,2504009,25,2
183903,2017,64664,1334,4,10020,4006,1,2504009,25,2
183904,2017,64664,1334,4,10020,4006,1,2504009,25,2
183905,2017,64664,1334,4,10020,4006,1,2504009,25,2
183906,2017,64664,1334,4,10020,4006,1,2504009,25,2
183907,2017,64664,1334,4,10020,4006,1,2504009,25,2
183908,2017,64664,1334,4,10020,4006,1,2504009,25,2
183909,2017,64664,1334,4,10020,4006,1,2504009,25,2
183910,2017,64664,1334,4,10020,4006,1,2504009,25,2
183911,2017,64664,1334,4,10020,4006,1,2504009,25,2
183912,2017,64664,1334,4,10020,4006,1,2504009,25,2
183913,2017,64664,1334,4,10020,4006,1,2504009,25,2
183914,2017,64664,1334,4,10020,4006,1,2504009,25,2
183915,2017,64664,1334,4,10020,4006,1,2504009,25,2
183916,2017,64664,1334,4,10020,4006,1,2504009,25,2
183917,2017,64664,1334,4,10020,4006,1,2504009,25,2
183918,2017,64664,1334,4,10020,4006,1,2504009,25,2
183919,2017,64664,1334,4,10020,4006,1,2504009,25,2
183920,2017,64664,1334,4,10020,4006,1,2504009,25,2
183921,2017,64664,1334,4,10020,4006,1,2504009,25,2
183922,2017,64664,1334,4,10020,4006,1,2504009,25,2
183923,2017,64664,1334,4,10020,4006,1,2504009,25,2
183924,2017,64664,1334,4,10020,4006,1,2504009,25,2
183925,2017,64664,1334,4,10020,4006,1,2504009,25,2
183926,2017,64664,1334,4,10020,4006,1,2504009,25,2
183927,2017,64664,1334,4,10020,4006,1,2504009,25,2
183928,2017,64664,1334,4,10020,4006,1,2504009,25,2
183929,2017,64664,1334,4,10020,4006,1,2504009,25,2
183930,2017,64664,1334,4,10020,4006,1,2504009,25,2
183931,2017,64664,1334,4,10020,4006,1,2504009,25,2
183932,2017,64664,1334,4,10020,4006,1,2504009,25,2
183933,2017,64664,1334,4,10020,4006,1,2504009,25,2
183934,2017,64664,1334,4,10020,4006,1,2504009,25,2
183935,2017,64664,1334,4,10020,4006,1,2504009,25,2
183936,2017,64664,1334,4,10020,4006,1,2504009,25,2
333196,2017,107360,579,1,10028,4006,1,2512903,25,2
333197,2017,107360,579,1,10028,4006,1,2512903,25,2
333198,2017,107360,579,1,10028,4006,1,2512903,25,2
333199,2017,107360,579,1,10028,4006,1,2512903,25,2
333200,2017,107360,579,1,10028,4006,1,2512903,25,2
333201,2017,107360,579,1,10028,4006,1,2512903,25,2
333202,2017,107360,579,1,10028,4006,1,2512903,25,2
333203,2017,107360,579,1,10028,4006,1,2512903,25,2
333204,2017,107360,579,1,10028,4006,1,2512903,25,2
333205,2017,107360,579,1,10028,4006,1,2512903,25,2
333206,2017,107360,579,1,10028,4006,1,2512903,25,2
333207,2017,107360,579,1,10028,4006,1,2512903,25,2
333208,2017,107360,579,1,10028,4006,1,2512903,25,2
333209,2017,107360,579,1,10028,4006,1,2512903,25,2
333210,2017,107360,579,1,10028,4006,1,2512903,25,2
333211,2017,107360,579,1,10028,4006,1,2512903,25,2
333212,2017,107360,579,1,10028,4006,1,2512903,25,2
333213,2017,107360,579,1,10028,4006,1,2512903,25,2
333214,2017,107360,579,1,10028,4006,1,2512903,25,2
333215,2017,107360,579,1,10028,4006,1,2512903,25,2
