,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
272037,2021,52210,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBCACE""","""11110110""","""DECAECBBCCBBBEBDEEBEDDCDBDD""","""911001009901911011901000811""",555,555,555,555,555,555,555,555,555,555,555,48.6,52.6,75,19,11,55,0,27,35,25,47.3,52.4,18.3,55,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""D""","""D""","""B"""
272060,2021,108660,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBB*CACE""","""10100110""","""DACCACDBDCADCECDEECADAADDDD""","""901001109910910011911010811""",555,555,555,555,555,555,555,555,555,555,333,48.6,43.4,50,33.5,10,50,0,57,65,55,50.3,57.1,11.7,35,0,0,"""D""","""E""","""D""","""B""","""C""","""B""","""A""","""D""","""D"""
272109,2021,1313407,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABACAAD""","""00100101""","""DACAECCADCABDEBBCECBDEAABAD""","""901001019911911101901110801""",555,555,555,333,555,555,333,333,555,333,555,48.7,22.5,37.5,0,0,0,0,0,0,0,57.4,61.9,31.7,70,0,25,"""C""","""C""","""C""","""B""","""A""","""C""","""E""","""D""","""D"""
272132,2021,20985,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBAAAACC""","""10001110""","""DDCAECDBCBADDCBAEEEADEAAEDB""","""901001109910901011911110810""",555,555,555,555,555,555,555,555,555,555,555,48.7,47.8,50,44.5,56,80,50,33,65,25,49,57.1,3.3,10,0,0,"""C""","""C""","""C""","""A""","""B""","""C""","""A""","""D""","""D"""
272167,2021,112086,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EADAADCD""","""10001011""","""EECADADBECBEAEBDEEBCDCACBEE""","""911010109900911011901011800""",555,555,555,555,555,555,555,555,555,555,555,48.7,50.6,50,51.5,14,70,0,89,65,95,48,52.4,23.3,30,0,40,"""C""","""D""","""A""","""C""","""C""","""D""","""B""","""D""","""D"""
272198,2021,11554,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEAACCD""","""00001011""","""EEDBDCEBECABEEBBEADADCCDBBB""","""910111009911911110911000800""",555,555,555,555,555,555,555,555,555,555,333,48.7,31.3,37.5,22,25,65,15,19,55,10,54.5,57.1,40,65,55,0,"""D""","""D""","""B""","""B""","""C""","""A""","""E""","""D""","""D"""
272294,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEDAACE""","""11001110""","""CDCDECDADBEDDEBDEEBADABACDA""","""901001119900911011911000810""",555,555,555,555,555,555,555,555,555,555,555,48.7,49.9,62.5,31,13,25,10,49,65,45,48.3,52.4,25,45,30,0,"""C""","""C""","""C""","""A""","""B""","""C""","""D""","""D""","""C"""
272321,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAACA""","""11111110""","""DECBDDDACCADEABBDEBBECBEEAB""","""911110119910901101900000800""",555,555,555,555,555,555,555,555,555,555,555,48.7,54.5,87.5,5,5,25,0,5,25,0,46.7,47.6,41.7,70,30,25,"""C""","""C""","""C""","""A""","""A""","""A""","""A""","""D""","""B"""
272360,2021,1452880,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACA""","""10111110""","""CECBEDDBCDABBDBBEABCBEEDECD""","""911100109911901110900100801""",555,555,555,555,555,555,555,555,555,333,333,48.7,56.8,75,29.5,38,70,30,21,65,10,46,52.4,10,30,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""A""","""C""","""C"""
272370,2021,1108692,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBAABCA""","""01101010""","""CECBDCBEDBCEAEBCEDBACECCEBE""","""911111009900911010910101800""",555,555,555,555,555,555,555,555,555,555,555,48.7,49.2,50,48,7,35,0,89,65,95,48.5,52.4,26.7,45,35,0,,,,,,,,,
272374,2021,109476,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAAADE""","""01101100""","""ADCBECECDBABDEBCEDBABABCEDC""","""901101009911911010910001810""",555,555,555,555,555,555,555,555,555,555,555,48.7,47.6,50,44,17,25,15,71,55,75,49,52.4,30,55,20,15,"""C""","""D""","""C""","""D""","""D""","""C""","""C""","""C""","""D"""
272407,2021,1191217,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBAAACC""","""00101110""","""DDCADCDADBAAEDBAEEAAEAABBDE""","""901011119910901011910010810""",555,555,555,555,555,555,555,555,555,333,333,48.7,44.6,50,36.5,53,65,50,20,40,15,50,57.1,10,30,0,0,"""D""","""D""","""B""","""B""","""B""","""C""","""B""","""D""","""E"""
272471,2021,60430,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEDCACD""","""11000111""","""DECADEEEDCABDEBAEDBACAABEAE""","""911010009911911010910010800""",555,555,555,555,555,555,555,555,555,555,555,48.7,47.7,62.5,25.5,23,35,20,28,80,15,49,47.6,56.7,55,75,40,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
272496,2021,19595,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECDACDCB""","""11000010""","""DDCADCDADEADBDBBEEBAEAACCCC""","""901011119910901111910011800""",555,555,555,555,555,555,555,555,555,555,333,48.7,33.1,37.5,26.5,13,5,15,40,40,40,53.9,61.9,8.3,25,0,0,"""B""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""D"""
272511,2021,1102674,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACACA""","""10100110""","""CECAECDDDCABADBBECACDAAEDEB""","""911001109911901110901010800""",555,555,555,555,555,555,555,555,555,555,555,48.7,45.4,50,38.5,16,40,10,61,65,60,49.8,52.4,35,30,65,10,"""B""","""C""","""B""","""A""","""A""","""A""","""E""","""D""","""D"""
272607,2021,79349,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECABACCB""","""11011010""","""EACADEDBDBADBBBDAEDADDACBDD""","""901010109910901001911011811""",555,555,555,555,555,555,555,555,555,555,333,48.7,46.1,62.5,21.5,11,55,0,32,40,30,49.5,57.1,6.7,0,20,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
272628,2021,1292900,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEACAEB""","""10000100""","""DDCADCDADCABDCDCCEAADEBCBDB""","""901011119911900001911101810""",555,555,555,555,555,555,555,555,555,555,555,48.7,25.4,25,26,23,55,15,29,25,30,56.4,61.9,25,55,20,0,"""D""","""D""","""B""","""E""","""C""","""D""","""B""","""B""","""B"""
272631,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCDBCACE""","""01010110""","""BDAADCDBDCBBEEBAEECBDBDCADD""","""900011109901911011901001811""",555,555,555,555,555,555,333,555,555,333,555,48.7,39.2,50,23,0,0,0,46,50,45,51.8,57.1,21.7,55,0,10,"""C""","""D""","""A""","""A""","""B""","""A""","""A""","""B""","""C"""
272667,2021,1191018,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAAED""","""10001101""","""DDCAECDBDBAEDDBCEECACDECBDD""","""901001109910901011910001811""",555,555,555,555,555,555,333,555,555,555,333,48.7,41.8,50,29.5,0,0,0,59,55,60,51,52.4,43.3,55,75,0,"""C""","""C""","""C""","""A""","""B""","""C""","""B""","""D""","""C"""
272675,2021,1126898,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBBADED""","""01111001""","""DDCBACEADBABCEBDEEAABBCCCDE""","""901101019911911011910001810""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""B""","""D""","""D""","""D""","""B""","""D""","""C"""
272717,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAAABD""","""10101101""","""DABDDADAECABEDBBCDAACBBCCDB""","""900010119911901100910001810""",555,555,555,555,555,555,555,555,555,555,555,48.8,59.5,62.5,55,37,65,30,73,65,75,45.2,47.6,31.7,85,0,10,"""C""","""C""","""E""","""B""","""A""","""C""","""B""","""D""","""E"""
272804,2021,21464,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBACACC""","""11100110""","""BECBECBBEBACEDBCEEBADCACDBD""","""911101009910901011911011801""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""D""","""B""","""C"""
272854,2021,1214936,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBAAADCA""","""10001010""","""DECAEBDBCDABBDBCEEACDABCCDD""","""911000109911901011901001811""",555,555,555,555,555,555,555,555,555,333,333,48.8,41.3,37.5,47,32,40,30,62,70,60,51.3,57.1,18.3,55,0,0,"""B""","""C""","""C""","""A""","""A""","""C""","""D""","""D""","""C"""
272880,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""",""".CBBA.CC""","""01111010""","""DCCEDCDBCBABDABBEEBACCDCEDB""","""901011109911901111910001810""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""B""","""C""","""B""","""A""","""A""","""C""","""D""","""D""","""E"""
272881,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBAAACB""","""01101110""","""AECADCDBDCADEBBDEEDADBADBED""","""911011109910901011911010801""",555,555,555,333,555,555,333,333,555,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""A""","""B""","""A""","""C""","""E""","""D""","""B"""
272882,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCACE""","""10110110""","""DEDBDCDCCBBEBEBCEEAAEEECCDB""","""910111109900911011910101810""",555,555,555,333,555,555,333,333,336,336,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""A""","""A""","""A""","""A""","""D""","""C""","""C"""
272883,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDABAACE""","""10011110""","""ECCBBCDBEBBBEEBDEEDABCAECDB""","""901101109901911011910010810""",555,555,555,555,555,555,555,555,555,555,555,48.8,48.1,62.5,26.5,40,80,30,13,65,0,49,57.1,3.3,0,10,0,"""C""","""C""","""E""","""B""","""B""","""C""","""B""","""D""","""E"""
272890,2021,49613,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBBCACE""","""01110110""","""DBCCECDAEBADDBBCEEDADACCDDD""","""901001119910901011911001811""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""A""","""C""","""C"""
272896,2021,1181327,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEAAADB""","""10001100""","""DACDEDDBEBABEDB.EECABEECEDB""","""901000109911901011910101810""",555,555,555,555,555,555,555,555,555,555,555,48.8,37.5,37.5,37.5,32,40,30,43,35,45,52.5,52.4,53.3,60,85,15,"""C""","""D""","""A""","""D""","""D""","""D""","""B""","""E""","""D"""
272901,2021,120385,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBEBCB""","""10110010""","""DEDEDCDECCABEDBEEEBABADCBEE""","""910011109911901011910001800""",555,555,555,555,555,555,555,555,555,555,333,48.8,38.4,50,21,22,50,15,20,40,15,52.3,52.4,51.7,70,85,0,"""B""","""C""","""A""","""A""","""C""","""C""","""D""","""C""","""C"""
272916,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAACD""","""10001111""","""DECAECDDCECBCDBCCEBADAECEDD""","""911001109901901001911001811""",555,555,555,333,555,555,333,333,555,333,555,48.8,37.5,62.5,0,0,0,0,0,0,0,52.5,57.1,26.7,70,0,10,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
272917,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBBAECE""","""01111010""","""CACEDDDACABADEBAEEAADECDEEB""","""901010119900911011911100800""",555,555,555,555,555,555,555,555,555,555,555,48.8,45.7,62.5,20.5,22,50,15,19,55,10,49.8,52.4,35,70,20,15,"""C""","""C""","""C""","""C""","""C""","""D""","""B""","""D""","""B"""
272952,2021,123429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAAACD""","""01101111""","""DECADCCCDBBDBDBACEDADABCEDC""","""911011009900901001911001810""",555,555,555,555,555,555,555,555,555,555,555,48.8,62.4,75,43.5,28,80,15,59,55,60,44.2,47.6,25,30,45,0,"""B""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""D"""
272953,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAECC""","""11101010""","""DEDBECDBDCABCEBCEADBDAACABD""","""910101109911911010901011801""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""B"""
272956,2021,1376181,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACA""","""11101110""","""CDDADDDCECADDDBAEEBADDEBDDD""","""900010109910901011911000811""",555,555,555,555,555,555,555,555,555,555,333,48.8,61,75,40,19,55,10,61,65,60,44.7,47.6,28.3,55,30,0,"""C""","""D""","""C""","""B""","""B""","""C""","""A""","""B""","""D"""
272964,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCECE""","""10110010""","""DADBECDDCBACEBBDEEBADEECDCD""","""900101109910901011911101801""",555,555,555,555,555,555,555,555,555,555,555,48.8,38.2,50,20.5,8,40,0,33,65,25,52.3,57.1,25,35,0,40,"""C""","""C""","""C""","""D""","""C""","""A""","""D""","""D""","""D"""
272972,2021,9414,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACACD""","""10100111""","""DEEAECDDCBABCEBDEEBADEADECC""","""910001109911911011911110800""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""D""","""D"""
273005,2021,1300429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBACCE""","""10111010""","""DEEBECDDDCABDEBBEEBBDCBCBEA""","""910101109911911111901001800""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""B""","""A""","""A""","""B""","""A""","""D""","""C"""
273060,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBCACA""","""11010110""","""AECABDCBEBAEEEBBEEBABECCCDE""","""911000009910911111910101810""",555,555,555,555,555,555,335,555,555,555,555,48.8,43.5,62.5,15,0,25,0,30,50,25,50.5,57.1,13.3,30,0,10,"""D""","""D""","""D""","""B""","""C""","""C""","""B""","""B""","""D"""
273064,2021,60430,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACD""","""10111111""","""DECADDDBABABDDBBAEBACDBECBD""","""911010109911901101910000801""",555,555,555,333,555,555,333,333,555,555,555,48.8,52.5,87.5,0,0,0,0,0,0,0,47.5,52.4,20,35,0,25,"""D""","""D""","""C""","""B""","""B""","""C""","""E""","""E""","""D"""
273106,2021,1330347,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAACE""","""11111110""","""EDCADCBBCCBBADBEEEDCDEACECB""","""901011009901901011901111800""",555,555,555,555,555,333,555,333,333,333,333,48.8,61.5,87.5,22.5,45,65,40,0,0,0,44.5,52.4,0,0,0,0,"""D""","""E""","""A""","""D""","""D""","""C""","""B""","""C""","""D"""
273107,2021,1330347,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBBADCA""","""01111010""","""ADCAECDBDCDBCEBBEEDADCECCCD""","""901001109901911111911001801""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""D""","""C""","""C""","""B""","""B""","""B""","""A""","""D""","""C"""
273131,2021,57174,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBABAE""","""11111000""","""CECDDBEDBCABDBBCEECEDDECDCD""","""911010009911901011901001801""",555,555,555,555,555,555,555,555,555,555,333,48.8,57.1,62.5,49,37,65,30,61,65,60,46,52.4,10,30,0,0,"""D""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
273133,2021,85640,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EEEACACA""","""10000110""","""DEBBACDDEBAADEBCEE.ADCECEED""","""910101109910911011911001801""",555,555,555,555,555,555,555,555,555,555,555,48.8,34.5,37.5,30,10,50,0,50,70,45,53.6,61.9,6.7,10,0,10,"""D""","""C""","""C""","""D""","""D""","""D""","""B""",""".""","""D"""
273148,2021,7523,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAACB""","""10101110""","""AECACCDBEBADDDBAEEABDBAACDE""","""911001109910901011901010810""",555,555,555,555,555,555,555,555,555,555,333,48.8,51.1,62.5,34,26,70,15,42,50,40,48,52.4,23.3,50,20,0,"""C""","""D""","""C""","""A""","""A""","""B""","""E""","""C""","""C"""
273151,2021,21979,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAACA""","""10101110""","""DDDBECEEDCABDEBACABADDACEDB""","""900101009911911000911011810""",555,555,555,555,555,555,555,555,555,555,333,48.8,55.7,62.5,45.5,37,65,30,54,50,55,46.5,52.4,13.3,30,10,0,"""C""","""C""","""B""","""A""","""A""","""A""","""A""","""D""","""C"""
273159,2021,1215466,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAAACA""","""01101110""","""EDCBDCEDDCCABEBBEADAE.BCBCD""","""901111009900911110910001801""",555,555,555,555,555,555,555,555,333,555,555,48.8,50.3,62.5,32,8,40,0,56,40,60,48.3,52.4,25,0,75,0,,,,,,,,,
273215,2021,5238,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAAACA""","""00001110""","""DCCAECDDCCBBDEBBEECABDDCEDD""","""901001109901911111910001811""",555,555,555,555,555,555,555,555,555,555,555,48.8,25.5,37.5,7.5,10,50,0,5,25,0,56.6,61.9,26.7,40,30,10,"""D""","""C""","""C""","""D""","""A""","""C""","""D""","""D""","""D"""
273218,2021,50250,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEBAACD""","""00011111""","""CCBADCDBCCACDDBBEEDACEAADDD""","""900011109910901111910110811""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""."""
273316,2021,1057622,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCCAAACE""","""01001110""","""BECBECECCDAABCBBCDBCDCECADD""","""911101009910901100901001811""",555,555,555,555,555,555,555,555,555,555,555,48.9,46.2,50,40.5,53,65,50,28,80,15,49.8,52.4,35,55,50,0,"""C""","""C""","""C""","""D""","""B""","""C""","""*""","""C""","""D"""
273356,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEBAAAC""","""01011100""","""CEDBDCCBEBBBEEBBEEBBBABCCAD""","""910111009901911111900001801""",555,555,555,555,555,555,555,555,555,555,555,48.9,39.6,50,24,23,55,15,25,65,15,52,57.1,23.3,55,0,15,"""C""","""C""","""C""","""D""","""B""","""C""","""D""","""D""","""B"""
273484,2021,1214936,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EEBBADCB""","""10111010""","""CACADDDACCEDDBBBDEAABACCADD""","""901010119900901101910001811""",555,555,555,555,555,555,555,555,555,555,555,48.9,55.1,62.5,44,32,40,30,56,40,60,46.8,52.4,15,30,0,15,"""B""","""D""","""A""","""A""","""C""","""C""","""B""","""D""","""E"""
273503,2021,18903,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBAAAC""","""11011100""","""AECBEBDCCBEBEEBBCEBADBBBBEE""","""911100109901911101911000800""",555,555,555,555,555,555,555,555,555,555,555,48.9,44.1,62.5,16.5,22,50,15,11,55,0,50.5,52.4,40,55,50,15,"""C""","""B""","""D""","""A""","""B""","""B""","""B""","""D""","""D"""
273520,2021,113455,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAABCC""","""11101010""","""CEACDCDACCBAECBCEEAABAABDDE""","""910011119900901011910010810""",555,555,555,555,555,555,555,555,555,555,555,48.9,47.1,62.5,24,11,55,0,37,65,30,49.5,52.4,33.3,55,30,15,"""C""","""C""","""C""","""B""","""A""","""C""","""E""","""D""","""C"""
273540,2021,58928,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBCACB""","""00110110""","""DCDADCDBECABAEBAAEBABEECECD""","""900011109911911001910101801""",555,555,555,555,555,555,555,555,555,555,555,48.9,37.2,50,18,22,50,15,14,70,0,52.8,57.1,28.3,30,0,55,"""B""","""C""","""C""","""A""","""B""","""B""","""B""","""D""","""D"""
273585,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBABEBAB""","""00010000""","""CECAECDBDCABEEBCEEBADEBDEAD""","""911001109911911011911100801""",555,555,555,555,555,333,555,555,333,333,333,48.9,25.5,12.5,45,29,85,15,61,65,60,56.7,66.7,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
273624,2021,21446,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEDABCD""","""10001011""","""DDCCDCDBDCADAEBCEEBAECDDAED""","""901011109910911011910000801""",555,555,555,555,555,555,555,555,555,555,555,48.9,45.6,50,39,32,40,30,46,50,45,50,52.4,36.7,0,85,25,"""C""","""D""","""C""","""C""","""C""","""A""","""C""","""D""","""C"""
273636,2021,46892,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEAAACC""","""10001110""","""DECAECDADBADCDBCEABADCECDDC""","""911001119910901010911001810""",555,555,555,555,555,555,555,555,555,555,555,48.9,41.2,50,28,34,50,30,22,70,10,51.5,57.1,20,45,0,15,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
273677,2021,22110,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBAACCA""","""00101010""","""DEBDDCDCEBABBEAAEEBADBDCAAD""","""910011109911910011911001801""",555,555,555,555,555,555,333,555,555,333,333,48.9,29.3,37.5,17,0,0,0,34,50,30,55.4,61.9,18.3,55,0,0,"""D""","""D""","""C""","""A""","""A""","""C""","""A""","""B""","""B"""
273714,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAACDA""","""00101000""","""AEDAECDBCCABEDBDEEDADEDBEDD""","""910001109911901011911100811""",555,555,555,555,555,555,555,555,555,555,555,48.9,22.8,25,19.5,8,40,0,31,55,25,57.6,61.9,33.3,55,45,0,"""C""","""D""","""C""","""B""","""B""","""A""","""A""","""D""","""C"""
273755,2021,7523,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBCACE""","""11110110""","""BDCADCBBCBBBCBBCEADADABEBDD""","""901011009901901010911000811""",555,555,555,555,555,555,555,555,555,555,555,48.9,61.6,75,41.5,10,50,0,73,65,75,44.7,47.6,28.3,55,30,0,"""C""","""C""","""C""","""A""","""B""","""B""","""E""","""D""","""B"""
